geoid,county,state,pop_poverty_universe,pop_under_130_fpl,pop_under_200_fpl,snap_hh,poor_hh,eligible_unenrolled,method
25023,"Plymouth County, MA",MA,525026,49910,86408,25764.0,16472.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
25025,"Suffolk County, MA",MA,740754,154863,225097,64342.0,55205.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
25027,"Worcester County, MA",MA,841858,114630,183087,53441.0,36714.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26001,"Alcona County, MI",MI,10260,1833,3458,664.0,744.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26003,"Alger County, MI",MI,7732,1085,2392,388.0,465.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26005,"Allegan County, MI",MI,120505,15776,31220,3532.0,3514.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26007,"Alpena County, MI",MI,28320,6819,10997,2178.0,2334.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26009,"Antrim County, MI",MI,23911,3320,6510,1107.0,1100.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26011,"Arenac County, MI",MI,14902,2628,4864,1055.0,773.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26013,"Baraga County, MI",MI,7178,1543,2661,555.0,504.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26015,"Barry County, MI",MI,62970,7355,15586,2296.0,2317.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26017,"Bay County, MI",MI,102041,17773,32289,6120.0,6527.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26019,"Benzie County, MI",MI,18049,2394,4214,605.0,853.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26021,"Berrien County, MI",MI,150495,30249,49704,9057.0,9750.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26023,"Branch County, MI",MI,43366,9696,16203,2161.0,2197.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26025,"Calhoun County, MI",MI,130425,26302,47318,7175.0,7212.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26027,"Cass County, MI",MI,51089,8586,15519,2720.0,2585.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26029,"Charlevoix County, MI",MI,25845,3288,6016,983.0,1161.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26031,"Cheboygan County, MI",MI,25621,4702,8705,1405.0,1400.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26033,"Chippewa County, MI",MI,31950,6339,10979,1846.0,1867.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26035,"Clare County, MI",MI,30825,8683,13713,2380.0,2315.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26037,"Clinton County, MI",MI,78682,10220,16980,2082.0,2852.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26039,"Crawford County, MI",MI,13195,2914,4999,922.0,1003.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26041,"Delta County, MI",MI,36162,6089,11522,1974.0,2281.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26043,"Dickinson County, MI",MI,25642,3931,7003,994.0,1410.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26045,"Eaton County, MI",MI,107229,13469,23731,4579.0,4028.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26047,"Emmet County, MI",MI,33625,3963,7465,1118.0,1439.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26049,"Genesee County, MI",MI,398506,88262,140557,31470.0,26871.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26051,"Gladwin County, MI",MI,25466,5518,9580,1822.0,1759.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26053,"Gogebic County, MI",MI,14027,3206,5779,1301.0,1040.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26055,"Grand Traverse County, MI",MI,94954,12599,21180,3009.0,3761.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26057,"Gratiot County, MI",MI,35351,7047,12113,2229.0,1931.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26059,"Hillsdale County, MI",MI,44027,9267,16144,2152.0,2468.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26061,"Houghton County, MI",MI,33362,7126,12736,1383.0,2628.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26063,"Huron County, MI",MI,30766,5385,10216,1593.0,1956.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26065,"Ingham County, MI",MI,266311,55936,87407,14161.0,19956.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26067,"Ionia County, MI",MI,63003,9594,16703,3177.0,2780.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26069,"Iosco County, MI",MI,25094,5973,10301,1739.0,2276.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26071,"Iron County, MI",MI,11279,2784,4329,735.0,971.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26073,"Isabella County, MI",MI,59408,16716,24098,2830.0,5552.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26075,"Jackson County, MI",MI,150606,24105,43074,8556.0,7688.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26077,"Kalamazoo County, MI",MI,254983,45802,76839,12009.0,14304.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26079,"Kalkaska County, MI",MI,18036,3260,6296,1216.0,870.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26081,"Kent County, MI",MI,652777,91179,159364,26393.0,25843.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26083,"Keweenaw County, MI",MI,2118,422,691,84.0,142.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26085,"Lake County, MI",MI,12252,3362,5533,989.0,1015.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26087,"Lapeer County, MI",MI,87222,12238,21311,3968.0,3593.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26089,"Leelanau County, MI",MI,22536,2099,3792,457.0,674.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26091,"Lenawee County, MI",MI,93641,14817,27869,4316.0,4336.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26093,"Livingston County, MI",MI,194393,14530,27801,3663.0,4114.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26095,"Luce County, MI",MI,5260,1163,2260,353.0,397.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26097,"Mackinac County, MI",MI,10778,2438,3944,617.0,862.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26099,"Macomb County, MI",MI,871670,126898,225341,45824.0,38008.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26101,"Manistee County, MI",MI,24011,4020,7290,1275.0,1343.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26103,"Marquette County, MI",MI,63235,11947,19172,2701.0,4387.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26105,"Mason County, MI",MI,28851,5672,9091,1646.0,1714.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26107,"Mecosta County, MI",MI,39034,9777,15951,2402.0,3158.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26109,"Menominee County, MI",MI,22880,4039,7629,1045.0,1444.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26111,"Midland County, MI",MI,82467,12211,20811,4097.0,4180.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26113,"Missaukee County, MI",MI,15103,2597,5112,762.0,704.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26115,"Monroe County, MI",MI,153642,21459,39271,6310.0,6682.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26117,"Montcalm County, MI",MI,65038,11557,21790,3130.0,3086.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26119,"Montmorency County, MI",MI,9407,2152,3524,829.0,960.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26121,"Muskegon County, MI",MI,170197,33804,58599,13107.0,9654.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26123,"Newaygo County, MI",MI,50234,9734,17504,3271.0,2393.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26125,"Oakland County, MI",MI,1267749,132166,227877,40881.0,46404.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26127,"Oceana County, MI",MI,26539,5589,9430,1661.0,1319.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26129,"Ogemaw County, MI",MI,20584,4683,7665,1712.0,1559.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26131,"Ontonagon County, MI",MI,5806,1058,1955,356.0,434.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26133,"Osceola County, MI",MI,22902,4903,8631,1411.0,1484.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26135,"Oscoda County, MI",MI,8368,2035,3811,616.0,670.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
26137,"Otsego County, MI",MI,25308,3443,6597,1174.0,1008.0,0,state at a capped 100% participation rate — no measurable gap under federal eligibility rules
